DataID,Gender,Race,Age,Father's Birthplace,Occupation,Can Read,Can Write,Attended School,continent,industry,count
4449175_00994,Male,White,42.0,Canada,Cook,No,No,,NorthAmerica,workers,1
4449175_00992,Female,White,27.0,Canada,Dressmaker,Yes,Yes,,NorthAmerica,Proprietor,1
4449175_00992,Male,White,29.0,Canada,Waiter,Yes,Yes,,NorthAmerica,servant,1
4449175_00992,Male,Mulatto,26.0,West Indies,Cook,Yes,Yes,,SouthAmerica,workers,1
4449175_00985,Female,White,40.0,Africa,Dressmaker,Yes,Yes,,Africa,Proprietor,1
4449175_00983,Male,White,48.0,Canada,Bartender,Yes,Yes,,NorthAmerica,servant,1
4449175_00983,Male,White,29.0,Australia,Salesman,Yes,Yes,,Oceania,servant,1
4449175_00984,Male,White,40.0,Africa,Salesman,Yes,Yes,,Africa,servant,1
4449175_00100,Male,White,43.0,Canada,Painter,Yes,Yes,,NorthAmerica,artist,1
4449175_00073,Male,White,39.0,Canada,Driver,Yes,Yes,,NorthAmerica,servant,1
4449806_00902,Female,White,39.0,Canada,Dressmaker,Yes,Yes,,NorthAmerica,Proprietor,1
4449806_00890,Male,White,29.0,Asia,Helper,Yes,Yes,No,Aisa,Helper,1
4449175_00278,Male,Chinese,53.0,China,Proprietor,Yes,Yes,,Aisa,Proprietor,1
4449175_00278,Male,Chinese,49.0,China,Painter,Yes,Yes,,Aisa,artist,1
4449175_00242,Male,White,36.0,Cuba,Cigar Maker,Yes,Yes,No,SouthAmerica,Proprietor,1
4449175_00136,Male,Chinese,36.0,China,Salesman,Yes,Yes,No,Aisa,servant,1
4449175_00200,Male,White,35.0,Canada,Waiter,Yes,Yes,,NorthAmerica,servant,1
4449175_00197,Male,White,26.0,Canada,Painter,Yes,Yes,,NorthAmerica,artist,1
4449175_00196,Male,Chinese,38.0,China,Waiter,No,No,,Aisa,servant,1
4449175_00220,Male,White,48.0,Canada,Bartender,Yes,Yes,,NorthAmerica,servant,1
4449806_00073,Male,White,27.0,Cuba,Cigar Maker,Yes,Yes,,SouthAmerica,Proprietor,1
4449806_00072,Male,White,33.0,Canada,Cook,Yes,Yes,,NorthAmerica,workers,1
4449806_00668,Male,Chinese,44.0,China,Proprietor,Yes,Yes,,Aisa,Proprietor,1
4449806_00668,Male,Chinese,36.0,China,Presser,Yes,Yes,,Aisa,workers,1
4449806_00593,Male,Chinese,53.0,China,Presser,Yes,Yes,,Aisa,workers,1
4449995_01022,Male,White,61.0,Cuba,Cigar Maker,Yes,Yes,,SouthAmerica,Proprietor,1
4449995_01022,Female,White,18.0,Cuba,Clerk,Yes,Yes,,SouthAmerica,paperworker,1
4449995_01013,Male,White,28.0,Argentina,Laborer,Yes,Yes,,SouthAmerica,workers,1
4449806_00420,Male,Black,44.0,West Indies,Laborer,Yes,Yes,,SouthAmerica,workers,1
4449175_00400,Male,Chinese,35.0,China,Waiter,Yes,Yes,,Aisa,servant,1
4449806_00546,Male,White,27.0,Australia,Baker,Yes,Yes,,Oceania,Proprietor,1
4449175_00469,Male,White,30.0,Canada,Laborer,Yes,Yes,,NorthAmerica,workers,1
4449175_00491,Male,Chinese,30.0,China,Laborer,No,No,,Aisa,workers,1
4449175_00541,Female,Black,40.0,West Indies,Servant,Yes,Yes,,SouthAmerica,servant,1
4449175_00541,Female,Black,20.0,West Indies,Servant,Yes,Yes,No,SouthAmerica,servant,1
4449175_00547,Male,Chinese,46.0,China,Waiter,No,No,,Aisa,servant,1
4449175_00547,Male,Chinese,41.0,China,Waiter,No,No,,Aisa,servant,1
4449175_00544,Female,White,19.0,Canada,Servant,Yes,Yes,No,NorthAmerica,servant,1
4449175_00544,Female,White,30.0,Canada,Housework,Yes,Yes,,NorthAmerica,servant,1
4449175_00539,Male,White,44.0,Canada,Salesman,Yes,Yes,,NorthAmerica,servant,1
4449175_00557,Male,White,32.0,Canada,Salesman,Yes,Yes,,NorthAmerica,servant,1
4449175_00504,Male,Chinese,43.0,China,Laborer,Yes,Yes,,Aisa,workers,1
4449175_00532,Female,White,24.0,Canada,Operator,Yes,Yes,,NorthAmerica,workers,1
4449175_00533,Female,White,18.0,Canada,Helper,Yes,Yes,No,NorthAmerica,Helper,1
4449175_00533,Male,White,20.0,Canada,Packer,Yes,Yes,No,NorthAmerica,workers,1
4449175_00533,Female,White,51.0,Canada,Clerk,Yes,Yes,,NorthAmerica,paperworker,1
4449806_00131,Female,White,18.0,Newfoundland,Stenographer,Yes,Yes,Yes,NorthAmerica,paperworker,1
4449175_00345,Female,White,14.0,Cuba,Cook,Yes,Yes,,SouthAmerica,workers,1
4449175_00337,Male,White,33.0,Canada,Salesman,Yes,Yes,,NorthAmerica,servant,1
4449174_00124,Male,White,50.0,Canada,Waiter,Yes,Yes,,NorthAmerica,servant,1
4449174_00167,Male,White,35.0,Mexico,Salesman,Yes,Yes,,SouthAmerica,servant,1
4449995_01144,Male,White,25.0,Canada,Driver,Yes,Yes,,NorthAmerica,servant,1
4449995_01150,Male,White,34.0,Canada,Tailor,Yes,Yes,,NorthAmerica,Proprietor,1
4449995_00381,Male,White,20.0,Australia,Tailor,Yes,Yes,No,Oceania,Proprietor,1
4449995_00381,Male,White,42.0,Australia,Tailor,Yes,Yes,,Oceania,Proprietor,1
4449995_00137,Male,Black,58.0,Africa,Laborer,Yes,Yes,,Africa,workers,1
4449995_00236,Male,White,18.0,Palestine,Baker,Yes,Yes,No,Aisa,Proprietor,1
4449995_00236,Male,White,17.0,Palestine,Operator,No,No,,Aisa,workers,1
4449995_00482,Male,White,39.0,Australia,Tailor,Yes,Yes,,Oceania,Proprietor,1
4449174_00919,Male,Chinese,28.0,China,Proprietor,Yes,Yes,,Aisa,Proprietor,1
4449174_00919,Male,Chinese,42.0,China,Presser,Yes,Yes,,Aisa,workers,1
4449174_00895,Male,Black,42.0,West Indies,Porter,Yes,Yes,,SouthAmerica,servant,1
4449174_00895,Female,Black,21.0,West Indies,Servant,Yes,Yes,No,SouthAmerica,servant,1
4449174_00756,Male,White,21.0,Canada,Cutter,Yes,Yes,,NorthAmerica,workers,1
4449174_01095,Female,White,17.0,Canada,Stenographer,Yes,Yes,Yes,NorthAmerica,paperworker,1
4449806_00042,Female,White,81.0,Canada,Clerk,Yes,Yes,,NorthAmerica,paperworker,1
4449174_00975,Male,White,53.0,Canada,Waiter,Yes,Yes,,NorthAmerica,servant,1
4449174_00976,Male,Chinese,32.0,China,Laborer,Yes,Yes,Yes,Aisa,workers,1
4449174_00934,Male,Chinese,45.0,China,Presser,No,No,,Aisa,workers,1
4449174_00930,Male,White,31.0,Canada,Cutter,Yes,Yes,,NorthAmerica,workers,1
4449174_00381,Male,White,44.0,Canada,Servant,Yes,Yes,No,NorthAmerica,servant,1
4449174_00614,Male,White,29.0,Canada,Waiter,Yes,Yes,,NorthAmerica,servant,1
4449174_00614,Male,White,33.0,Canada,Clerk,Yes,Yes,,NorthAmerica,paperworker,1
4449174_00632,Male,White,36.0,Mexico,Cigar Maker,Yes,Yes,,SouthAmerica,Proprietor,1
4449174_00595,Male,White,28.0,Canada,Helper,Yes,Yes,,NorthAmerica,Helper,1
4449174_00596,Male,White,33.0,Canada,Porter,Yes,Yes,,NorthAmerica,servant,1
4449174_00596,Male,White,26.0,Africa,Salesman,Yes,Yes,,Africa,servant,1
4449174_00678,Male,White,46.0,Australia,Waiter,Yes,Yes,,Oceania,servant,1
4449174_00640,Male,Chinese,40.0,China,Cook,Yes,Yes,,Aisa,workers,1
4449174_00484,Male,Chinese,45.0,China,Proprietor,Yes,Yes,,Aisa,Proprietor,1
4450087_00362,Male,White,35.0,Canada,Butcher,Yes,Yes,,NorthAmerica,Proprietor,1
4450087_00362,Female,White,23.0,Canada,Stenographer,Yes,Yes,,NorthAmerica,paperworker,1
4450087_00400,Female,White,32.0,Canada,Saleslady,Yes,Yes,,NorthAmerica,servant,1
4450087_00409,Male,Black,48.0,West Indies,Cook,,,,SouthAmerica,workers,1
4450087_00409,Male,Black,47.0,Cuba,Cook,,,,SouthAmerica,workers,1
4450087_00406,Female,White,38.0,Canada,Dressmaker,Yes,Yes,,NorthAmerica,Proprietor,1
4450087_00390,Female,White,20.0,Canada,Clerk,Yes,Yes,No,NorthAmerica,paperworker,1
4450087_00390,Female,White,19.0,Canada,Clerk,Yes,Yes,No,NorthAmerica,paperworker,1
4450087_00390,Male,White,33.0,Asia,Machinist,Yes,Yes,,Aisa,engineer,1
4450087_00390,Male,White,24.0,Asia,Porter,Yes,Yes,,Aisa,servant,1
4450087_00397,Male,White,31.0,West Indies,Salesman,Yes,Yes,,SouthAmerica,servant,1
4450087_00332,Male,White,31.0,Mexico,Cigar Maker,Yes,Yes,,SouthAmerica,Proprietor,1
4450087_00352,Male,White,27.0,Canada,Salesman,Yes,Yes,,NorthAmerica,servant,1
4450087_00354,Male,White,22.0,Palestine,Salesman,Yes,Yes,,Aisa,servant,1
4450087_00354,Female,White,20.0,Palestine,Stenographer,Yes,Yes,No,Aisa,paperworker,1
4450087_00354,Female,White,24.0,Palestine,Servant,Yes,Yes,,Aisa,servant,1
4450087_00333,Male,White,27.0,Mexico,Machinist,Yes,Yes,,SouthAmerica,engineer,1
4450087_00559,Female,White,17.0,West Indies,Housework,Yes,Yes,No,SouthAmerica,servant,1
4450087_00428,Male,Chinese,40.0,China,Proprietor,No,No,,Aisa,Proprietor,1
4450087_00428,Female,White,62.0,Canada,Dressmaker,Yes,Yes,,NorthAmerica,Proprietor,1
4450087_00428,Male,Chinese,22.0,China,Helper,No,No,,Aisa,Helper,1
4450087_00434,Male,White,25.0,Canada,Clerk,Yes,Yes,,NorthAmerica,paperworker,1
4450087_00431,Female,White,34.0,Canada,Servant,Yes,Yes,,NorthAmerica,servant,1
4450087_00420,Male,White,18.0,Canada,Helper,Yes,Yes,No,NorthAmerica,Helper,1
4450087_00439,Male,White,30.0,Mexico,Clerk,Yes,Yes,,SouthAmerica,paperworker,1
4450087_00124,Male,White,19.0,Cuba,Machinist,Yes,Yes,,SouthAmerica,engineer,1
4450087_00128,Male,White,27.0,Canada,Clerk,Yes,Yes,,NorthAmerica,paperworker,1
4450087_00151,Female,White,28.0,Canada,Dressmaker,Yes,Yes,,NorthAmerica,Proprietor,1
4450087_00220,Male,White,49.0,Cuba,Laborer,Yes,Yes,No,SouthAmerica,workers,1
4450087_00248,Male,White,26.0,Canada,Clerk,Yes,Yes,No,NorthAmerica,paperworker,1
4449904_00902,Male,White,26.0,Australia,Salesman,Yes,Yes,,Oceania,servant,1
4450087_00821,Male,White,31.0,Canada,Salesman,Yes,Yes,,NorthAmerica,servant,1
4450087_00819,Male,White,38.0,West Indies,Salesman,Yes,Yes,,SouthAmerica,servant,1
4450087_00819,Male,White,35.0,West Indies,Salesman,Yes,Yes,,SouthAmerica,servant,1
4450087_00820,Male,White,32.0,Canada,Salesman,Yes,Yes,,NorthAmerica,servant,1
4450087_00820,Male,White,26.0,Canada,Machinist,Yes,Yes,,NorthAmerica,engineer,1
4450087_00820,Male,White,27.0,Mexico,Bookkeeper,Yes,Yes,,SouthAmerica,paperworker,1
4450087_00832,Female,White,36.0,Canada,Clerk,Yes,Yes,No,NorthAmerica,paperworker,1
4450087_00816,Female,White,32.0,Canada,Stenographer,Yes,Yes,,NorthAmerica,paperworker,1
4450087_00816,Male,White,26.0,Canada,Salesman,Yes,Yes,,NorthAmerica,servant,1
4450087_00817,Male,White,56.0,Canada,Salesman,Yes,Yes,,NorthAmerica,servant,1
4450087_00817,Male,White,23.0,Canada,Bookkeeper,Yes,Yes,,NorthAmerica,paperworker,1
4450087_00816,Male,White,26.0,Canada,Salesman,Yes,Yes,,NorthAmerica,servant,1
4450087_00816,Male,White,24.0,South America,Salesman,Yes,Yes,,South America,servant,1
4450087_00835,Male,Black,33.0,West Indies,Servant,Yes,Yes,No,SouthAmerica,servant,1
4450087_00844,Male,White,25.0,West Indies,Servant,Yes,Yes,No,SouthAmerica,servant,1
4450087_00844,Male,White,28.0,Canada,Salesman,Yes,Yes,No,NorthAmerica,servant,1
4450087_00846,Male,White,32.0,Canada,Salesman,Yes,Yes,,NorthAmerica,servant,1
4450087_00457,Female,White,21.0,Canada,Salesman,Yes,Yes,,NorthAmerica,servant,1
4450087_00457,Male,White,23.0,Canada,Salesman,Yes,Yes,,NorthAmerica,servant,1
4450087_00448,Male,White,22.0,Canada,Salesman,Yes,Yes,,NorthAmerica,servant,1
4450087_00495,Female,White,26.0,West Indies,Cook,Yes,Yes,No,SouthAmerica,workers,1
4450087_00501,Male,White,49.0,Canada,Clerk,Yes,Yes,No,NorthAmerica,paperworker,1
4450087_00502,Female,White,48.0,West Indies,Clerk,Yes,Yes,No,SouthAmerica,paperworker,1
4450087_00483,Male,White,22.0,Canada,Clerk,Yes,Yes,No,NorthAmerica,paperworker,1
4450087_01104,Female,White,38.0,Canada,Dressmaker,Yes,Yes,,NorthAmerica,Proprietor,1
4450087_01028,Male,White,19.0,Africa,Salesman,Yes,Yes,No,Africa,servant,1
4450087_01104,Female,White,35.0,Canada,Dressmaker,Yes,Yes,,NorthAmerica,Proprietor,1
4450087_00642,Female,Black,25.0,West Indies,Servant,Yes,Yes,,SouthAmerica,servant,1
4450087_00647,Male,Chinese,28.0,China,Helper,No,No,,Aisa,Helper,1
4450087_00647,Male,Chinese,52.0,China,Helper,No,No,,Aisa,Helper,1
4450087_00647,Male,White,45.0,Cuba,Servant,Yes,Yes,,SouthAmerica,servant,1
4450087_00646,Male,White,58.0,Canada,Salesman,Yes,Yes,,NorthAmerica,servant,1
4450087_00645,Male,Japanese,25.0,Japan,Laborer,Yes,Yes,,Aisa,workers,1
4450087_00645,Female,White,29.0,Canada,Servant,Yes,Yes,,NorthAmerica,servant,1
4450087_00628,Male,Chinese,24.0,China,Helper,No,No,No,Aisa,Helper,1
4450087_00624,Female,Black,42.0,West Indies,Servant,Yes,Yes,No,SouthAmerica,servant,1
4450087_00625,Male,Chinese,19.0,China,Helper,No,No,No,Aisa,Helper,1
4450087_00664,Male,White,42.0,Canada,Bookkeeper,Yes,Yes,,NorthAmerica,paperworker,1
4450087_00666,Male,White,31.0,Canada,Salesman,Yes,Yes,,NorthAmerica,servant,1
4450087_00666,Female,Black,30.0,Barbados,Servant,Yes,Yes,,SouthAmerica,servant,1
4450087_00675,Male,White,17.0,Canada,Clerk,Yes,Yes,No,NorthAmerica,paperworker,1
4450087_00672,Male,Black,25.0,West Indies,Porter,Yes,Yes,,SouthAmerica,servant,1
4450087_00652,Male,White,27.0,Canada,Salesman,Yes,Yes,,NorthAmerica,servant,1
4450087_00656,Male,White,25.0,Canada,Laborer,Yes,Yes,,NorthAmerica,workers,1
4450087_00590,Female,Mulatto,31.0,Japan,Clerk,Yes,Yes,,Aisa,paperworker,1
4450087_00588,Female,Black,60.0,Cuba,Servant,Yes,Yes,,SouthAmerica,servant,1
4450087_00596,Female,White,40.0,Canada,Clerk,Yes,Yes,,NorthAmerica,paperworker,1
4450087_00596,Female,White,37.0,Canada,Dressmaker,Yes,Yes,,NorthAmerica,Proprietor,1
4450087_00596,Female,White,35.0,Canada,Clerk,Yes,Yes,,NorthAmerica,paperworker,1
4450087_00596,Female,White,33.0,Canada,Clerk,Yes,Yes,,NorthAmerica,paperworker,1
4450087_00593,Female,White,28.0,West Indies,Dressmaker,Yes,Yes,,SouthAmerica,Proprietor,1
4450087_00584,Male,White,52.0,Canada,Painter,Yes,Yes,,NorthAmerica,artist,1
4450087_00613,Female,White,39.0,Canada,Servant,Yes,Yes,,NorthAmerica,servant,1
4450087_00612,Male,White,41.0,Canada,Bookkeeper,Yes,Yes,,NorthAmerica,paperworker,1
4450087_00617,Female,White,29.0,Canada,Bookkeeper,Yes,Yes,,NorthAmerica,paperworker,1
4450087_00617,Female,White,36.0,Canada,Servant,Yes,Yes,,NorthAmerica,servant,1
4450087_00605,Female,White,38.0,Canada,Dressmaker,Yes,Yes,,NorthAmerica,Proprietor,1
4450087_00605,Male,White,37.0,Canada,Clerk,Yes,Yes,,NorthAmerica,paperworker,1
4450087_00753,Female,White,29.0,West Indies,Servant,Yes,Yes,,SouthAmerica,servant,1
4450087_00746,Female,Mulatto,21.0,West Indies,Dressmaker,Yes,Yes,,SouthAmerica,Proprietor,1
4450087_00757,Female,White,32.0,Canada,Dressmaker,Yes,Yes,,NorthAmerica,Proprietor,1
4450087_00757,Male,White,94.0,Canada,Carpenter,Yes,Yes,,NorthAmerica,Proprietor,1
4450087_00888,Male,White,48.0,Canada,Salesman,Yes,Yes,,NorthAmerica,servant,1
4450087_00878,Female,Japanese,26.0,Japan,Servant,Yes,Yes,,Aisa,servant,1
4450087_00878,Male,Japanese,37.0,Japan,Servant,Yes,Yes,,Aisa,servant,1
4450087_00790,Male,White,65.0,Canada,Clerk,Yes,Yes,,NorthAmerica,paperworker,1
4450087_00788,Male,Japanese,25.0,Japan,Cook,Yes,Yes,,Aisa,workers,1
4450087_00788,Male,Japanese,58.0,Japan,Salesman,Yes,Yes,,Aisa,servant,1
4450087_00788,Male,Japanese,24.0,Japan,Waiter,Yes,Yes,,Aisa,servant,1
4450087_00788,Male,Japanese,26.0,Japan,Cook,Yes,Yes,,Aisa,workers,1
4450087_00865,Female,White,45.0,Canada,Servant,Yes,Yes,,NorthAmerica,servant,1
4450087_00876,Male,Japanese,22.0,Japan,Servant,Yes,Yes,Yes,Aisa,servant,1
4450087_00697,Male,White,26.0,Canada,Salesman,Yes,Yes,,NorthAmerica,servant,1
4450087_00696,Male,White,45.0,Canada,Clerk,Yes,Yes,,NorthAmerica,paperworker,1
4450087_00696,Male,White,19.0,Canada,Stenographer,Yes,Yes,,NorthAmerica,paperworker,1
4450087_00708,Male,White,40.0,Canada,Salesman,Yes,Yes,,NorthAmerica,servant,1
4450087_00692,Male,White,21.0,Cuba,Salesman,Yes,Yes,,SouthAmerica,servant,1
4450087_00692,Male,White,24.0,Cuba,Salesman,Yes,Yes,,SouthAmerica,servant,1
4450087_00709,Male,White,50.0,Canada,Cook,Yes,Yes,,NorthAmerica,workers,1
4450087_00678,Male,Mexican,37.0,West Indies,Cook,Yes,Yes,,SouthAmerica,workers,1
4450087_00686,Male,Chinese,35.0,China,Waiter,Yes,Yes,,Aisa,servant,1
4450087_00686,Male,Chinese,46.0,China,Proprietor,Yes,Yes,,Aisa,Proprietor,1
4450087_00686,Male,Chinese,42.0,China,Proprietor,Yes,Yes,,Aisa,Proprietor,1
4450087_00686,Male,Chinese,19.0,China,Waiter,Yes,Yes,,Aisa,servant,1
4450087_00686,Male,Chinese,29.0,China,Cook,Yes,Yes,,Aisa,workers,1
4450087_00684,Male,Japanese,21.0,Japan,Servant,Yes,Yes,,Aisa,servant,1
4450087_00684,Male,White,41.0,Canada,Bookkeeper,Yes,Yes,,NorthAmerica,paperworker,1
4450087_00736,Female,Mulatto,41.0,West Indies,Servant,Yes,Yes,No,SouthAmerica,servant,1
4450087_00727,Male,White,42.0,Canada,Salesman,Yes,Yes,No,NorthAmerica,servant,1
4450087_00728,Female,White,24.0,Canada,Saleslady,Yes,Yes,No,NorthAmerica,servant,1
4450087_00738,Male,Mulatto,22.0,West Indies,Servant,Yes,Yes,No,SouthAmerica,servant,1
4450087_00726,Female,Black,43.0,Canada,Cook,Yes,Yes,No,NorthAmerica,workers,1
4450087_00722,Male,White,35.0,Japan,Clerk,Yes,Yes,No,Aisa,paperworker,1
4449904_00840,Male,White,21.0,Canada,Driver,Yes,Yes,No,NorthAmerica,servant,1
4449904_00858,Female,White,23.0,Canada,Dressmaker,Yes,Yes,,NorthAmerica,Proprietor,1
4449904_01063,Male,White,43.0,China,Helper,No,No,,Aisa,Helper,1
4449904_01017,Male,White,39.0,Canada,Driver,Yes,Yes,,NorthAmerica,servant,1
4450087_00772,Male,Black,32.0,Cuba,Proprietor,Yes,Yes,,SouthAmerica,Proprietor,1
4450087_00770,Male,Black,38.0,West Indies,Waiter,Yes,Yes,,SouthAmerica,servant,1
4450087_00537,Female,White,25.0,Canada,Stenographer,Yes,Yes,,NorthAmerica,paperworker,1
4450087_00770,Female,White,30.0,Canada,Cook,Yes,Yes,,NorthAmerica,workers,1
4450087_00534,Male,White,48.0,Canada,Salesman,Yes,Yes,,NorthAmerica,servant,1
4449904_00808,Male,White,31.0,Cuba,Cigar Maker,Yes,Yes,,SouthAmerica,Proprietor,1
4449904_00738,Male,White,27.0,Canada,Driver,Yes,Yes,,NorthAmerica,servant,1
4450087_01002,Male,White,39.0,Canada,Laborer,Yes,Yes,No,NorthAmerica,workers,1
4450087_01024,Female,White,42.0,Canada,Stenographer,Yes,Yes,,NorthAmerica,paperworker,1
4450087_00962,Male,White,60.0,Canada,Carpenter,Yes,Yes,,NorthAmerica,Proprietor,1
4450087_00952,Male,White,28.0,Canada,Porter,Yes,Yes,,NorthAmerica,servant,1
4450087_00953,Male,White,35.0,Canada,Clerk,Yes,Yes,,NorthAmerica,paperworker,1
4450087_00979,Male,White,20.0,Canada,Clerk,Yes,Yes,No,NorthAmerica,paperworker,1
4450087_00988,Female,White,40.0,Canada,Saleslady,Yes,Yes,No,NorthAmerica,servant,1
4450087_00974,Male,White,16.0,Canada,Clerk,Yes,Yes,Yes,NorthAmerica,paperworker,1
4450087_00974,Male,White,20.0,Canada,Clerk,Yes,Yes,No,NorthAmerica,paperworker,1
4450087_00974,Female,White,18.0,Canada,Cutter,Yes,Yes,No,NorthAmerica,workers,1
4450087_01152,Male,White,38.0,Canada,Clerk,Yes,Yes,,NorthAmerica,paperworker,1
4450087_00102,Male,Chinese,25.0,China,Helper,No,No,,Aisa,Helper,1
4449904_01172,Male,White,21.0,Canada,Baker,Yes,Yes,,NorthAmerica,Proprietor,1
4449904_01103,Male,White,45.0,Canada,Painter,Yes,Yes,,NorthAmerica,artist,1
4450087_00039,Male,White,22.0,Mexico,Machinist,Yes,Yes,,SouthAmerica,engineer,1
4450087_00914,Male,Colored,20.0,West Indies,Clerk,Yes,Yes,No,SouthAmerica,paperworker,1
4450087_00911,Male,White,26.0,Canada,Laborer,Yes,Yes,,NorthAmerica,workers,1
4450087_00912,Male,White,53.0,Newfoundland,Clerk,Yes,Yes,,NorthAmerica,paperworker,1
4450087_00911,Male,White,27.0,Canada,Waiter,Yes,Yes,,NorthAmerica,servant,1
4450087_00911,Male,White,22.0,West Indies,Porter,Yes,Yes,,SouthAmerica,servant,1
4450087_00920,Male,White,22.0,Canada,Driver,Yes,Yes,,NorthAmerica,servant,1
4450087_00918,Male,Yellow,34.0,Japan,Laborer,Yes,Yes,,Aisa,workers,1
4450087_00918,Male,White,34.0,Canada,Laborer,Yes,Yes,,NorthAmerica,workers,1
4450087_00067,Male,White,53.0,Canada,Dressmaker,Yes,Yes,,NorthAmerica,Proprietor,1
4449904_01203,Male,White,26.0,Japan,Servant,Yes,Yes,,Aisa,servant,1
4449904_01203,Male,White,21.0,Japan,Servant,Yes,Yes,No,Aisa,servant,1
4449904_01203,Male,White,28.0,Japan,Cook,Yes,Yes,,Aisa,workers,1
4449904_01203,Male,White,36.0,Japan,Cook,Yes,Yes,,Aisa,workers,1
4450087_00910,Male,Yellow,46.0,Japan,Cook,Yes,Yes,,Aisa,workers,1
4450087_00017,Male,White,62.0,Canada,Helper,Yes,Yes,,NorthAmerica,Helper,1
4450087_00017,Male,White,26.0,Canada,Helper,Yes,Yes,,NorthAmerica,Helper,1
4450087_00017,Male,White,50.0,Canada,Helper,Yes,Yes,,NorthAmerica,Helper,1
4450087_00017,Male,White,45.0,West Indies,Helper,Yes,Yes,,SouthAmerica,Helper,1
4449807_00349,Female,White,23.0,Canada,Clerk,Yes,Yes,,NorthAmerica,paperworker,1
4449807_00349,Female,White,43.0,Canada,Dressmaker,Yes,Yes,,NorthAmerica,Proprietor,1
4449807_00359,Male,White,31.0,Canada,Clerk,Yes,Yes,,NorthAmerica,paperworker,1
4449807_00361,Male,White,19.0,Canada,Butcher,Yes,Yes,No,NorthAmerica,Proprietor,1
4449807_00355,Male,Chinese,54.0,China,Proprietor,Yes,Yes,,Aisa,Proprietor,1
4449807_00356,Male,White,30.0,Cuba,Cigar Maker,Yes,Yes,,SouthAmerica,Proprietor,1
4449807_00356,Female,White,35.0,Cuba,Dressmaker,Yes,Yes,,SouthAmerica,Proprietor,1
4449807_00380,Female,Black,24.0,West Indies,Cook,Yes,Yes,,SouthAmerica,workers,1
4449807_00387,Female,White,25.0,Nova Scotia,Housework,Yes,Yes,,NorthAmerica,servant,1
4449807_00387,Male,White,40.0,Canada,Carpenter,Yes,Yes,,NorthAmerica,Proprietor,1
4449807_00289,Male,White,33.0,Canada,Clerk,Yes,Yes,,NorthAmerica,paperworker,1
4449807_00330,Male,Mulatto,27.0,India,Clerk,Yes,Yes,,Aisa,paperworker,1
4449807_00344,Male,White,33.0,Cuba,Cigar Maker,Yes,Yes,,SouthAmerica,Proprietor,1
4449807_00312,Female,White,21.0,Canada,Operator,Yes,Yes,,NorthAmerica,workers,1
4449807_00311,Male,White,20.0,Canada,Stenographer,Yes,Yes,No,NorthAmerica,paperworker,1
4449807_00311,Male,White,27.0,Canada,Clerk,Yes,Yes,,NorthAmerica,paperworker,1
4449807_00311,Female,White,37.0,Canada,Bookkeeper,Yes,Yes,,NorthAmerica,paperworker,1
4449807_00322,Male,Mulatto,24.0,West Indies,Porter,Yes,Yes,,SouthAmerica,servant,1
4449807_00322,Female,Mulatto,24.0,West Indies,Housework,Yes,Yes,,SouthAmerica,servant,1
4449807_00321,Male,Black,25.0,West Indies,Operator,Yes,Yes,,SouthAmerica,workers,1
4449807_00414,Male,White,23.0,Canada,Driver,Yes,Yes,,NorthAmerica,servant,1
4449807_00409,Male,White,22.0,Canada,Carpenter,Yes,Yes,,NorthAmerica,Proprietor,1
4449358_01177,Male,White,28.0,Canada,Waiter,Yes,Yes,,NorthAmerica,servant,1
4449358_01180,Male,White,39.0,Canada,Bookkeeper,Yes,Yes,,NorthAmerica,paperworker,1
4449807_00440,Male,White,22.0,Canada,Driver,Yes,Yes,,NorthAmerica,servant,1
4449807_00440,Female,White,20.0,Canada,Operator,Yes,Yes,No,NorthAmerica,workers,1
4449807_00448,Male,White,29.0,Canada,Driver,Yes,Yes,,NorthAmerica,servant,1
4449807_00428,Female,White,21.0,Mexico,Stenographer,Yes,Yes,,SouthAmerica,paperworker,1
4449359_00334,Female,White,39.0,Canada,Servant,Yes,Yes,,NorthAmerica,servant,1
4449905_00325,Male,Japanese,27.0,Japan,Servant,Yes,Yes,,Aisa,servant,1
4449358_01165,Female,White,21.0,Canada,Stenographer,Yes,Yes,No,NorthAmerica,paperworker,1
4449359_00348,Male,White,32.0,Japan,Cook,Yes,Yes,,Aisa,workers,1
4449358_00761,Male,White,24.0,Canada,Clerk,Yes,Yes,,NorthAmerica,paperworker,1
4449359_00408,Female,Black,26.0,West Indies,Servant,Yes,Yes,,SouthAmerica,servant,1
